date,bitcoin_total_volumes,ethereum_total_volumes,tether_total_volumes,ripple_total_volumes,solana_total_volumes,terra-luna_total_volumes,cardano_total_volumes,avalanche-2_total_volumes,stellar_total_volumes,monero_total_volumes
2020-06-08,23856639264.762486,9398819027.550787,24172777707.389256,1197102621.5350354,,1135813742.4202769,373943526.8493118,,407604084.61613166,66508745.79984113
2020-06-09,21154971285.09144,8129322897.065843,26552439420.947216,1251561325.8446476,,912624540.1577965,280640845.2374552,,327615474.3363169,58335652.61908485
2020-06-10,22844271951.206215,8592468949.874516,27388578283.85683,1328042189.9544604,,959812935.7008696,278434928.6379766,,335215380.9816042,69685919.54415323
2020-06-11,24398738299.650776,7584308101.602023,38003904519.30277,1303802102.0559528,,859055231.3184407,400552079.7222123,,369001351.16357785,74215881.27697897
2020-06-12,31225155444.61979,12109538778.82486,28744857527.188385,1464763764.6771228,,478492511.6192447,392139007.5701582,,476315711.9721977,65734247.3325338
2020-06-13,23601462338.138706,9191505535.416174,23355108349.00163,1332835186.6451855,,487118980.5208608,316486518.03738123,,373830184.2627332,66492511.421599664
2020-06-14,19693461096.502857,6588386730.111501,22865446153.535843,1187813850.7313433,,509223412.72900367,230572695.56959432,,308695959.8686283,56079058.14459565
2020-06-15,18836155988.901707,6517043494.317247,35039555236.67991,1150138451.2404819,,595782028.5736196,197636305.95442638,,300911906.2480133,77222536.53926392
2020-06-16,29160908896.896835,9539612843.334753,26639060169.804592,1454758196.3784769,,1358384797.8422189,388081290.112849,,439129810.8607788,67204967.35073954
2020-06-17,26391020757.045525,6857067974.879582,20909232570.602787,1246601572.7074816,,1334184774.2843978,289705109.8098347,,349488151.0278015,72881072.89331682
2020-06-18,23643218251.137486,6079869078.290233,18625870198.266678,1319933194.810691,,1628349191.6056714,359419229.5146788,,383855878.4212386,69238621.23308398
2020-06-19,20601074385.503212,6063250096.3478,22376136141.213184,1163790865.0304394,,772122958.4037433,307344572.7556305,,321528288.6735914,72917905.82920924
2020-06-20,23738525501.71876,6840801770.229276,17480394343.707615,1194918136.1065462,,600924578.2034254,270047826.89984494,,329517325.5906821,65063517.36491524
2020-06-21,19774464252.766605,5400222130.457475,17419231016.229588,1064702970.5453695,,640569475.9480203,230329244.57024762,,298371081.3798336,61099138.47620935
2020-06-22,18986237382.053703,4995955268.45639,22699390532.037083,1015362822.0192441,,1184180334.2809863,224072749.58957627,,254105108.56436804,82825718.27145557
2020-06-23,24768621256.838917,5973345536.2072935,20664373416.550957,1031254003.7220415,,1319330827.8307078,273172323.0003148,,333846533.87688214,86543440.20555371
2020-06-24,17756804210.055347,6291513184.395153,23155567662.136223,1139321571.8165243,,852410728.0254048,246206144.0713512,,284638961.8732084,72996057.1253709
2020-06-25,23183760291.75444,8149316604.925404,20789038541.34347,1180122764.4242494,,709377819.0724632,371569603.9348565,,278508684.484719,68708959.81185105
2020-06-26,23499175984.21671,6321009243.432307,20393765143.247322,1065596334.9274625,,429908244.6359165,269825228.4688815,,245189956.77128252,63372808.183827154
2020-06-27,22429204010.635517,6513998360.988546,19436079383.763714,1282600124.6016247,,475165680.5005425,233820453.33095145,,228887879.17329332,60277409.47526147
2020-06-28,21515626881.09779,6164981016.058191,17870128211.01404,1203944528.5554078,,517002937.148166,219669559.82550943,,195847178.61704603,63041339.33900399
2020-06-29,19665935216.70147,5641785424.366106,18799274674.86464,1184828112.2307308,,549388628.6768831,264994501.71835187,,182779477.75259253,64688951.517312825
2020-06-30,19754459582.74716,5792207632.621344,17274516831.34366,1162669419.6907592,,1361276140.5858011,342564753.2226276,,209740912.09918958,64314688.85045821
2020-07-01,19741435780.48584,5282884955.518924,18550074178.8666,1042249688.527783,,1380123854.6950333,267609405.34645832,,206613803.9000456,64957658.10429384
2020-07-02,20005031554.019035,5307320170.136238,17977098574.312508,1164143368.3559296,,850406137.0119485,499091138.2902844,,217950405.41292143,89189341.28337748
2020-07-03,19379463385.296654,4427853855.208807,16321674173.378328,907150118.059732,,645831958.485756,491140919.5879853,,251622184.40330485,82035161.70335825
2020-07-04,17420495829.39433,4553181088.144414,16029612919.628395,965079482.8005862,,486152524.7324296,526680394.6547377,,183776250.23394156,66278704.02915536
2020-07-05,16643732672.692139,4910504255.511211,16567482577.675608,1028972055.3926406,,943586152.1616657,400371435.8334179,,191711706.43100163,72869122.81852464
2020-07-06,17324463886.377956,5250547694.457692,25444931938.95046,989670839.2420546,,724074326.1848893,346363919.1965679,,176931094.79369006,76240049.02388337
2020-07-07,21987059041.689262,7214622724.058187,19384001352.666412,1449017121.488291,,1364460525.82452,436788456.6941107,,250345611.46313462,56398330.34012152
2020-07-08,18945747769.31741,6390063707.992301,22921524144.66786,1118759148.3724747,,862002748.7733656,679767221.4024912,,229685303.89284438,90083918.1709132
2020-07-09,20708592426.03485,6855809513.431496,20256549937.640617,1887140940.6239734,,748614820.4328583,1307477330.2469726,,438968364.8031267,94643657.0326177
2020-07-10,19480413474.236183,5454877568.354481,17302019437.36147,1805510389.2195594,,517854356.2346402,782809685.2587869,,738330762.3367245,97462949.69868265
2020-07-11,18224423467.7428,4948468762.536561,15114579704.196287,1271305899.553482,,353551415.67606866,631945552.281078,,462236406.07865095,91304969.61540146
2020-07-12,16167064476.282873,4350900773.68197,16323711434.78432,1148229968.005948,,424814594.2137863,510001724.34463376,,531055280.53645915,95199344.49374726
2020-07-13,17173962879.687658,5293860444.738397,19668542756.660885,978263600.5955677,,1220809358.7974205,464305800.57238626,,339019815.27151984,89874626.12734
2020-07-14,18245667827.005356,5773853723.2969055,18335355881.545506,1295450904.9373937,,1011285404.261238,675300170.1615462,,346266163.4431685,70000743.37002754
2020-07-15,19147263017.229504,4794731175.010703,16408360294.338612,1229683954.1416867,,1332934802.9195468,567252700.2335236,,275709175.7592207,104584213.93144374
2020-07-16,16565948994.90621,4622070139.084404,18648706543.404217,1087859005.570823,,862792970.5008179,410697605.82639164,,350121910.67081857,91062823.13263541
2020-07-17,18760484380.276333,4836661397.807636,15220945794.863234,1142507498.2131786,,616254360.2029943,543327338.958933,,454206077.00928915,54104085.16904432
2020-07-18,16500659021.756384,4344879745.807146,14258134177.943882,1006735467.4007933,,501750461.0563978,332328276.11354834,,459758655.4789512,55395163.98740617
2020-07-19,15638459042.903372,4349365185.3359585,15535523295.355022,977356287.6924582,,677909476.4084914,314371025.11494154,,238488942.99037892,51989550.75072459
2020-07-20,16085385661.984406,4452847140.177009,17854702861.515415,1234247613.9802349,,541788834.7701483,308373230.99211067,,198970325.23355016,59205974.80388852
2020-07-21,17080393205.34609,5152984578.126705,19597893160.433495,1231350389.8074782,,700034845.6396002,306182004.66044587,,221087464.36767268,74533137.67163527
2020-07-22,20048075731.25112,5121955556.196016,18165018452.377995,1211211329.9152627,,660501624.6249746,339573227.75766385,,204964387.8352618,65337175.114412
2020-07-23,19702428931.328556,6556501920.467992,19021249993.149014,1088497490.0178118,,1489928983.8378022,244764116.64935583,,172484396.21909678,86697395.99759436
2020-07-24,26966148756.408127,7634745874.600546,19953796003.256134,1558970692.8591578,,760276435.5782028,297997215.64012367,,242016179.75543305,85833363.49951732
2020-07-25,35810926084.94321,7547527176.1284075,23254711181.39502,1451104338.1077611,,2058658347.0847826,287737557.7596631,,208528275.42499328,74467739.72025393
2020-07-26,36726067828.3661,10358352414.143063,26864814368.891567,1348536567.2629757,,1345103979.9098547,686218774.3565013,,220029184.27564666,102158066.49894182
2020-07-27,19713211084.56171,10227817625.90999,39319586340.57011,1517041766.201547,,2342245660.5878563,844199808.759492,,275908951.8491023,140874438.5123127
2020-07-28,34694788843.590096,15060479190.224041,34821890824.426414,1826151829.5592408,,2280518756.4233007,873873656.5499583,,309483947.51207554,158901724.92176604
2020-07-29,27637575180.450962,12462060871.173037,28422173043.706738,1862380443.3500698,,2356987029.594043,696233206.706044,,263870476.50206903,107278086.43052508
2020-07-30,23642111784.048485,10343143710.27412,28117378154.96257,2015964293.046442,,2638949575.51358,506618734.70375067,,212388739.52576765,89098692.33109716
2020-07-31,22265381996.186665,10534706857.54779,27673049712.20945,1678463250.1292753,,5577917222.687881,333709527.12414783,,154623578.30287638,96796333.10303624
2020-08-01,22329797905.441616,11638423647.390888,35103857611.16588,1847648958.4997876,,4589933241.912793,291750874.0171488,,146570975.49744016,124539891.10437678
2020-08-02,26198946496.277836,15379516251.5158,40139374760.16904,3150860709.8492293,,3997639562.177961,438971971.08141124,,351449094.2317987,139274208.05133137
2020-08-03,27584591853.069736,15202899455.056835,28941879575.674217,4493672388.136328,,3011693112.1030903,457580728.09997755,,424488054.72939,105479779.55806927
2020-08-04,20583344056.841503,11174150665.410692,28762359113.653934,3166695299.039239,,2700923921.215861,312669927.45773226,,258120628.19451222,90241597.09052636
2020-08-05,20527193170.963608,12113993540.45853,27504907872.25747,2418576841.795307,,2869257091.2617106,439624545.4251343,,270250293.2775709,96809582.64944147
2020-08-06,22359870185.20913,10578439440.459143,27830621831.799835,1922038117.7264874,,2519989381.916612,346798168.7821568,,184707394.34837595,135320788.40020743
2020-08-07,21793317050.968628,11175559421.02824,31470497321.42682,1861387417.2002969,,1725488737.0475817,362682786.1467749,,176664480.1875336,237966783.3674332
2020-08-08,21624736673.079872,12469778424.949451,25882723936.216022,4636202683.783627,,1342827238.5661204,801492250.0013596,,383759934.5907041,81890578.93330786
2020-08-09,17286825185.217506,7446547697.815684,26752535463.02327,1988635774.0523977,,1733003059.012897,404731743.4717907,,151757094.3403754,86213539.67559864
2020-08-10,17051550190.814676,5940323179.041791,34055074962.86306,1915384481.2994814,,2453144353.4101825,612633435.1084224,,186538688.99021018,105845530.00887394
2020-08-11,24145919191.344177,12717549263.402819,35736281858.61371,2553724778.5855603,,2123141062.6601856,588680543.9362705,,200738644.92624822,182545714.66736907
2020-08-12,24448699831.26472,13124713653.81531,34892410681.11405,4975063105.047601,,1857629586.9487386,832571102.3264793,,482570868.45494586,80554791.9077228
2020-08-13,22803776234.97776,12808587803.77308,38251376244.93908,2427549933.5754943,,1880767248.2640522,412298624.76101035,,185802189.3821983,94030639.30054955
2020-08-14,24755770184.138535,17422050835.673008,33091182634.2067,2478119401.7520084,,2012863193.6113324,429550504.6006851,,215715817.3413768,101729358.8932701
2020-08-15,21650925951.996807,15546677422.815374,34427440251.3976,2173076304.2160726,,2272852630.3648534,458978629.78861475,,251371187.61358085,86044300.73309352
2020-08-16,21285690552.515503,10265309385.857273,32550433816.11491,2605016821.8602157,,4015662911.8150697,454859334.04595596,,234343360.30940035,73456720.45677473
2020-08-17,19209711614.40851,12680404379.026093,37455083629.70348,2521984969.298177,,2951573825.955358,412928069.04203683,,272566418.431417,96304246.17045555
2020-08-18,25481896190.555748,11697848303.8365,38397719107.35126,3420857738.9387383,,4514988358.061461,550014396.0623504,,397643054.33902895,121057355.89521033
2020-08-19,24825715158.705486,12062999738.137259,36401433567.62797,2727046213.8384895,,3919168069.4489865,489748686.65121776,,234281348.77992123,107910699.1988347
2020-08-20,23384200655.888924,12854733824.945929,33184899863.669483,2493335942.2243185,,3781369096.58623,490727213.1136873,,240594317.74597412,154781127.48860744
2020-08-21,20353349054.591465,10564357237.821798,39741010255.02947,2370638516.8312345,,2645746335.9076614,410697982.498588,,194541011.57576013,228294343.08527577
2020-08-22,23406354443.011192,12518435194.162006,33313211681.41461,2286851251.474602,,2214941962.419063,472861750.9388768,,254269659.2716018,154439682.22487476
2020-08-23,19572783953.57896,10612983427.483643,30892345717.984447,2079080814.4632735,,2807973038.505448,436863558.43138355,,199051301.70079088,124089502.34629439
2020-08-24,18467219109.184135,9775318835.217514,31753309180.466667,1854462300.194022,,3245491414.7582154,393530785.7774772,,155374737.18880093,139011653.14580882
2020-08-25,20061559392.103256,11007565809.594412,37747754072.57855,1854683294.3507082,,2365480179.8494773,406394741.1841569,,161233293.6970157,160677790.95155743
2020-08-26,23423332918.936924,12857413913.19107,34806112585.19398,2090806113.4462192,,1984447790.4638963,498886621.43977463,,212996140.1432044,143573002.57119346
2020-08-27,20869928785.800804,10454041361.377256,34566522790.59101,1722297777.186539,,1927282279.822456,448522382.0338251,,214422350.11901015,156007335.9083673
2020-08-28,21595917446.043972,10466849103.532475,30966170779.181282,2044208784.585677,,1418502353.0645857,445998081.72096795,,241715434.1596894,174078624.33764058
2020-08-29,19271253870.82992,10196208352.394411,31856478490.168427,1662139152.0528982,,1200177207.2632887,372495384.20571584,,173866929.32112643,157946234.5233226
2020-08-30,18415439613.538937,9631959320.390598,34995843752.21526,1474071862.2568681,,1631424379.8918142,361328837.3964716,,171307311.93184322,165366565.95709783
2020-08-31,19909556666.601448,12945668314.960146,35149377246.8216,1797744333.9432154,,1565950602.2559617,380535420.5953276,,189386743.68129906,153608483.1860475
2020-09-01,21077276617.8664,14228693735.746506,43238751763.63321,1713133363.5142736,,2059850368.0636487,462276340.225975,,190688756.74669904,178721193.61356208
2020-09-02,25232603061.53493,18804560687.28111,43203111185.57032,2200424987.252293,,2022167735.719737,492424473.2869551,,242617511.85475427,179079613.77703035
2020-09-03,26038738388.798878,19315593282.634296,42325734952.03127,2141694657.2245405,,3248719442.036915,403602179.37055224,,250259368.02083167,154096758.9842771
2020-09-04,49411126240.51858,17364384113.17322,46189183373.40874,1905179784.3997455,,2184914972.368236,447179060.00669384,,241865462.10869235,166264205.23070303
2020-09-05,27623487077.06882,10260946593.268202,53094244103.058105,2213832554.2559366,,2224293738.8047566,432365099.0404522,,277436299.90502137,216517473.84797105
2020-09-06,56430042198.69171,22254663654.420143,47558729226.99162,2295524358.51172,,2756966091.5713515,316776337.67474675,,208555219.16057992,185391971.25432786
2020-09-07,28801019507.333485,21920007828.96099,43620239193.98532,1877164435.4658952,,1959490722.6071482,333667094.66473097,,181529874.7800482,199885394.50920367
2020-09-08,26560146962.23275,14769191933.857542,41522196713.78026,1999444569.4422069,,2512556175.047196,322785626.06581837,,148146921.04207215,236797383.08910212
